id,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,DateIn,DateRetrofit,DateOut,lat,lon,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,EIC,projectID,geometry,index_right,NUTS_ID,LEVL_CODE,CNTR_CODE,NAME_LATN,NUTS_NAME,MOUNT_TYPE,URBN_TYPE,COAST_TYPE,FID,zone,Fuelprice,specCO2EM
1558,Berlin Reuter West,Hard Coal,Steam Turbine,CHP,Germany,553.1621739379046,,1987.0,,2030.0,52.5352,13.2437,,0.0,0.0,0.0,"{'11WD2WBWK000317H', '11WD8REUW1C----4'}","{'BEYONDCOAL': {'BEYOND-DE-21'}, 'ENTSOE': {'11WD2WBWK000317H', '11WD8REUW1C----4'}, 'GEM': {'G100771', 'G100772'}}",POINT (4541024.722414961 3274458.1206889553),DE3,DE3,1,DE,Berlin,Berlin,0.0,0,0,DE3,North,16.666666666666664,1100
1559,Berlin Moabit,Hard Coal,Steam Turbine,PP,Germany,92.19369565631744,,1990.0,,2030.0,52.5374,13.3449,,0.0,0.0,0.0,{'11WD8MOAB5X----5'},"{'BEYONDCOAL': {'BEYOND-DE-17'}, 'ENTSOE': {'11WD8MOAB5X----5'}, 'GEM': {'G100769'}}",POINT (4547872.435472278 3275013.5431024614),DE3,DE3,1,DE,Berlin,Berlin,0.0,0,0,DE3,North,16.666666666666664,1100
6179,Energieversogung Wedding,Natural Gas,Steam Turbine,PP,Germany,15.0,0.3542,1972.0,1972.0,,52.53931,13.363904000000002,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1821'}},POINT (4549150.47116778 3275285.3179048807),DE3,DE3,1,DE,Berlin,Berlin,0.0,0,0,DE3,North,20.0,500
6245,Hhkw Berlin Neukolln,Bioenergy,Steam Turbine,PP,Germany,16.5,0.38,2004.0,2004.0,,52.42529,13.517307999999998,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA0068'}},POINT (4560161.7396083595 3263102.500412331),DE3,DE3,1,DE,Berlin,Berlin,0.0,0,0,DE3,North,40.0,200
6356,Moabit,Oil,Steam Turbine,PP,Germany,34.0,0.3046,1971.0,1971.0,,52.53735111,13.34611416,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA0085b'}},POINT (4547954.9718134375 3275011.8948667296),DE3,DE3,1,DE,Berlin,Berlin,0.0,0,0,DE3,North,100.0,800
6432,Reuter,Waste,Steam Turbine,PP,Germany,36.0,0.33,1998.0,1998.0,,52.532146,13.246072,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA0084'}},POINT (4541200.733432482 3274125.7514867047),DE3,DE3,1,DE,Berlin,Berlin,0.0,0,0,DE3,North,80.0,400
1274,Gkb Mittelsbueren,Natural Gas,CCGT,PP,Germany,626.0,0.612,2016.0,2016.0,,53.12891,8.68524,,0.0,0.0,0.0,"{'11WD2GKBB000334V', '11WD2BMIT0002731'}","{'ENTSOE': {'11WD2GKBB000334V', '11WD2BMIT0002731'}, 'OPSD': {'BNA1820'}, 'GEM': {'L400216'}}",POINT (4232993.20784026 3336416.2832261524),DE5,DE5,1,DE,Bremen,Bremen,0.0,0,0,DE5,North,20.0,500
1555,Bremen Hastedt,Hard Coal,Steam Turbine,PP,Germany,118.92986739664948,,1989.0,,2022.0,53.0593,8.873,,0.0,0.0,0.0,{'11WD2BHAS000271O'},"{'BEYONDCOAL': {'BEYOND-DE-37'}, 'ENTSOE': {'11WD2BHAS000271O'}, 'GEM': {'G103681'}}",POINT (4245438.820857077 3328459.520369895),DE5,DE5,1,DE,Bremen,Bremen,0.0,0,0,DE5,North,16.666666666666664,1100
1556,Bremen Hafen,Hard Coal,Steam Turbine,PP,Germany,300.5514478395948,,1968.0,,2021.0,53.1239,8.7273,,0.0,0.0,0.0,{'11WD2BHAF000272F'},"{'BEYONDCOAL': {'BEYOND-DE-34'}, 'ENTSOE': {'11WD2BHAF000272F'}, 'GEM': {'G103539'}}",POINT (4235798.397916407 3335808.6778966086),DE5,DE5,1,DE,Bremen,Bremen,0.0,0,0,DE5,North,16.666666666666664,1100
6092,Beg,Waste,Steam Turbine,PP,Germany,14.0,0.33,1977.0,1977.0,,53.54782,8.61792,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1116'}},POINT (4229385.095971279 3383109.8761326424),DE5,DE5,1,DE,Bremen,Bremen,0.0,0,0,DE5,North,80.0,400
6235,Hafen,Waste,Steam Turbine,PP,Germany,33.0,0.33,2009.0,2009.0,,53.12481999999999,8.72887,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA0139'}},POINT (4235905.298889388 3335909.201784595),DE5,DE5,1,DE,Bremen,Bremen,0.0,0,0,DE5,North,80.0,400
6303,Kwk Anlage,Natural Gas,CCGT,CHP,Germany,14.8,0.549,2002.0,2002.0,,53.12099,8.734776,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1334'}},POINT (4236293.129042484 3335476.1466292725),DE5,DE5,1,DE,Bremen,Bremen,0.0,0,0,DE5,North,20.0,500
6342,Mhkw,Waste,Steam Turbine,PP,Germany,44.0,0.33,2012.0,2012.0,,53.114562,8.818186,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA1114'}},POINT (4241865.095347521 3334666.8218368688),DE5,DE5,1,DE,Bremen,Bremen,0.0,0,0,DE5,North,80.0,400
6353,Mittelsburen,Oil,Steam Turbine,PP,Germany,86.0,0.315,1975.0,1975.0,,53.12891,8.68524,,0.0,0.0,0.0,{nan},{'OPSD': {'BNA0141'}},POINT (4232993.20784026 3336416.2832261524),DE5,DE5,1,DE,Bremen,Bremen,0.0,0,0,DE5,North,100.0,800
